time,running,percent,total,covered
1000,1,0.59,37,22
2000,1,0.92,37,34
3000,1,0.92,37,34
4000,1,0.92,37,34
5000,1,0.92,37,34
6000,1,0.92,37,34
7000,1,0.92,37,34
8000,1,0.92,37,34
9000,1,0.92,37,34
10000,1,0.92,37,34
11000,1,0.92,37,34
12000,1,0.92,37,34
13000,1,0.92,37,34
14000,1,0.92,37,34
15000,1,0.92,37,34
16000,1,0.92,37,34
17000,1,0.92,37,34
18000,1,0.92,37,34
19000,1,0.92,37,34
20000,1,0.92,37,34
21000,1,0.92,37,34
22000,1,0.92,37,34
23000,1,0.92,37,34
24000,1,0.92,37,34
25000,1,0.92,37,34
26000,1,0.92,37,34
27000,1,0.92,37,34
28000,1,0.92,37,34
29000,1,0.92,37,34
30000,1,0.92,37,34
31000,1,0.92,37,34
32000,1,0.92,37,34
33000,1,0.92,37,34
34000,1,0.92,37,34
35000,1,0.92,37,34
36000,1,0.92,37,34
37000,1,0.92,37,34
38000,1,0.92,37,34
39000,1,0.92,37,34
40000,1,0.92,37,34
41000,1,0.92,37,34
42000,1,0.92,37,34
43000,1,0.92,37,34
44000,1,0.92,37,34
45000,1,0.92,37,34
46000,1,0.92,37,34
47000,1,0.92,37,34
48000,1,0.92,37,34
49000,1,0.92,37,34
50000,1,0.92,37,34
51000,1,0.92,37,34
52000,1,0.92,37,34
53000,1,0.92,37,34
54000,1,0.92,37,34
55000,1,0.92,37,34
56000,1,0.92,37,34
57000,1,0.92,37,34
58000,1,0.92,37,34
59000,1,0.92,37,34
60000,1,0.92,37,34
61000,1,0.92,37,34
62000,1,0.92,37,34
63000,1,0.92,37,34
64000,1,0.92,37,34
65000,1,0.92,37,34
66000,1,0.92,37,34
67000,1,0.92,37,34
68000,1,0.92,37,34
69000,1,0.92,37,34
70000,1,0.92,37,34
71000,1,0.92,37,34
72000,1,0.92,37,34
73000,1,0.92,37,34
74000,1,0.92,37,34
75000,1,0.92,37,34
76000,1,0.92,37,34
77000,1,0.92,37,34
78000,1,0.92,37,34
79000,1,0.92,37,34
80000,1,0.92,37,34
81000,1,0.92,37,34
82000,1,0.92,37,34
83000,1,0.92,37,34
84000,1,0.92,37,34
85000,1,0.92,37,34
86000,1,0.92,37,34
87000,1,0.92,37,34
88000,1,0.92,37,34
89000,1,0.92,37,34
90000,1,0.92,37,34
91000,1,0.92,37,34
